retrieval_method,data_lake_version,table_name,query_column,aggregation,top_k,rank,cnd_table,cnd_column,containment,src_nrows,src_ncols,cnd_nrows,cnd_ncols,join_time
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,124,a97d7f264b46ddb6ac66831f2eabb907,graduatedFrom_0,0.035356904603068715,3109,2,5377,3,4e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,125,95befc1fae2a007c6a93aa3538861713,graduatedFrom_0,0.017678452301534357,3109,2,2602,3,6e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,126,64b2879d269bc4781f1e5d975b31d9b6,isLocatedIn_1,0.001667778519012675,3109,2,437905,3,0.00001
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,127,741c03aa0b6c29db3328f6a358c33ba2,isLocatedIn_0,0.0020013342228152103,3109,2,456016,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,128,534715cedd79e64609876f28bac3e92e,wordnet_company_108058098,0.3609072715143429,3109,2,24637,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,129,beff2908d2099cb945003dbc9a5c5887,wasBornIn_0,0.0010006671114076052,3109,2,11303,3,5e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,130,8bb7246e8047ea1b20b7c4e6543c80cf,wordnet_company_108058098,0.6804536357571714,3109,2,55507,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,131,1d1d1eb122aff8b7a3662e211df70233,wordnet_state_108168978,0.0010006671114076052,3109,2,125,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,132,0ae74d3618f4d91025db90bb868f7a06,worksAt_0,0.04769846564376251,3109,2,7308,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,133,069c364bf271405187c67d27688cc4d4,graduatedFrom_0,0.008005336891260841,3109,2,259,3,6e-6
