retrieval_method,data_lake_version,table_name,query_column,aggregation,top_k,rank,cnd_table,cnd_column,containment,src_nrows,src_ncols,cnd_nrows,cnd_ncols,join_time
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,2,6718868bd0dc6d153cbaeec8e41480dd,subject,0.9723448337987569,22250,2,3289399,2,0.000018
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,3,d5fab84d7f1f089ec5d305d34a2da380,subject,0.9056841725970634,22250,2,477278,2,5e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,4,3bc74dd1086c7babef1287cf1263e592,subject,0.8736600306278713,22250,2,233413,2,5e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,5,39abd04a2d412b94ec0bf060e05945e4,subject,0.7603369065849923,22250,2,53300,2,4e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,6,6718868bd0dc6d153cbaeec8e41480dd,isLocatedIn,0.6629132510584632,22250,2,3289399,2,9e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,7,d9255a643aa4106cbfad9c890cd9c9e1,wasBornIn,0.6172416899378435,22250,2,1115796,2,0.000011
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,8,7b879cbeede3c94cc8977f725723ce0f,subject,0.5330600846770561,22250,2,639619,2,0.000011
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,9,46e178e2436876037c603dd916f0f1be,diedIn,0.37366003062787134,22250,2,354917,2,8e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,10,065961ade51321a2f5c34652c9804527,livesIn,0.2140347716421944,22250,2,50643,2,6e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,11,dfdb941c7b0653f0d3657d093e99ac97,subject,0.09364021259346005,22250,2,38204,2,4e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,12,8c129d261ce6359dabeaca1f5b392d2e,subject,0.09021709755877849,22250,2,388470,2,8e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,13,f91f14592479bb968a38237b91b12e1a,isLeaderOf,0.0730114404107738,22250,2,27516,2,3e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,14,74ca3153e0861b2f84924018b92f50d5,happenedIn,0.03049274840104495,22250,2,45590,2,3e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,15,e55c5fbe7bd369931ae1a9b1e139117a,subject,0.02017836230970183,22250,2,65435,2,5e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,16,e8c58b269a2566053267a1b47b851f54,created,0.006125574272588055,22250,2,606802,2,9e-6
